LGDNG_CD,CTPV_NM,CTGG_NM,ADSTRD_NM,ADSTRD_EN_NM,LGDNG_NM,LGDNG_EN_NM,ADSTRD_CD
3114010500,울산광역시,남구,달동,Dal-dong,달동,Dal-dong,3114056000
3114010500,울산광역시,남구,삼산동,Samsan-dong,달동,Dal-dong,3114057000
3114010600,울산광역시,남구,삼산동,Samsan-dong,삼산동,Samsan-dong,3114057000
3114010100,울산광역시,남구,삼호동,Samho-dong,무거동,Mugeo-dong,3114058500
3114010100,울산광역시,남구,무거동,Mugeo-dong,무거동,Mugeo-dong,3114059500
3114010200,울산광역시,남구,옥동,Ok-dong,옥동,Ok-dong,3114060000
3114010300,울산광역시,남구,옥동,Ok-dong,두왕동,Duwang-dong,3114060000
3114010800,울산광역시,남구,대현동,Daehyeon-dong,야음동,Yaeum-dong,3114062500
3114010800,울산광역시,남구,수암동,Suam-dong,야음동,Yaeum-dong,3114063500
3114010900,울산광역시,남구,선암동,Seonam-dong,선암동,Seonam-dong,3114064000
3114011000,울산광역시,남구,선암동,Seonam-dong,상개동,Sanggae-dong,3114064000
3114011100,울산광역시,남구,선암동,Seonam-dong,부곡동,Bugok-dong,3114064000
3114011200,울산광역시,남구,선암동,Seonam-dong,고사동,Gosa-dong,3114064000
3114011300,울산광역시,남구,선암동,Seonam-dong,성암동,Seongam-dong,3114064000
3114011400,울산광역시,남구,선암동,Seonam-dong,황성동,Hwangseong-dong,3114064000
3114011500,울산광역시,남구,선암동,Seonam-dong,용연동,Yongyeon-dong,3114064000
3114011600,울산광역시,남구,선암동,Seonam-dong,남화동,Namhwa-dong,3114064000
3114011700,울산광역시,남구,선암동,Seonam-dong,용잠동,Yongjam-dong,3114064000
3114010700,울산광역시,남구,야음장생포동,Yaeumjangsaengpo-dong,여천동,Yeocheon-dong,3114067000
3114010800,울산광역시,남구,야음장생포동,Yaeumjangsaengpo-dong,야음동,Yaeum-dong,3114067000
3114011800,울산광역시,남구,야음장생포동,Yaeumjangsaengpo-dong,장생포동,Jangsaengpo-dong,3114067000
3114011900,울산광역시,남구,야음장생포동,Yaeumjangsaengpo-dong,매암동,Maeam-dong,3114067000
3117000000,울산광역시,동구,동구,Dong-gu,동구,,3117000000
3117010100,울산광역시,동구,방어동,Bangeo-dong,방어동,Bangeo-dong,3117051000
3117010300,울산광역시,동구,일산동,Ilsan-dong,일산동,Ilsan-dong,3117052000
3117010200,울산광역시,동구,화정동,Hwajeong-dong,화정동,Hwajeong-dong,3117053000
3117010200,울산광역시,동구,대송동,Daesong-dong,화정동,Hwajeong-dong,3117054000
3117010400,울산광역시,동구,전하1동,Jeonha 1(il)-dong,전하동,Jeonha-dong,3117055000
3117010500,울산광역시,동구,전하1동,Jeonha 1(il)-dong,미포동,Mipo-dong,3117055000
3117010400,울산광역시,동구,전하2동,Jeonha 2(i)-dong,전하동,Jeonha-dong,3117056000
3117010700,울산광역시,동구,남목1동,Nammok 1(il)-dong,동부동,Dongbu-dong,3117058000
3117010800,울산광역시,동구,남목1동,Nammok 1(il)-dong,서부동,Seobu-dong,3117058000
3117010800,울산광역시,동구,남목2동,Nammok 2(i)-dong,서부동,Seobu-dong,3117059000
3117010600,울산광역시,동구,남목3동,Nammok 3(sam)-dong,주전동,Jujeon-dong,3117060000
3117010700,울산광역시,동구,남목3동,Nammok 3(sam)-dong,동부동,Dongbu-dong,3117060000
3120000000,울산광역시,북구,북구,Buk-gu,북구,,3120000000
3120010100,울산광역시,북구,농소1동,Nongso 1(il)-dong,창평동,Changpyeong-dong,3120051000
3120010200,울산광역시,북구,농소1동,Nongso 1(il)-dong,호계동,Hogye-dong,3120051000
3120010300,울산광역시,북구,농소1동,Nongso 1(il)-dong,매곡동,Maegok-dong,3120051000
3120010500,울산광역시,북구,농소1동,Nongso 1(il)-dong,신천동,Sincheon-dong,3120051000
3120010300,울산광역시,북구,농소2동,Nongso 2(i)-dong,매곡동,Maegok-dong,3120052000
3120010500,울산광역시,북구,농소2동,Nongso 2(i)-dong,신천동,Sincheon-dong,3120052000
3120010600,울산광역시,북구,농소2동,Nongso 2(i)-dong,중산동,Jungsan-dong,3120052000
3120010400,울산광역시,북구,농소3동,Nongso 3(sam)-dong,가대동,Gadae-dong,3120053000
3120010700,울산광역시,북구,농소3동,Nongso 3(sam)-dong,상안동,Sangan-dong,3120053000
3120010800,울산광역시,북구,농소3동,Nongso 3(sam)-dong,천곡동,Cheongok-dong,3120053000
3120010900,울산광역시,북구,농소3동,Nongso 3(sam)-dong,달천동,Dalcheon-dong,3120053000
3120011000,울산광역시,북구,농소3동,Nongso 3(sam)-dong,시례동,Sirye-dong,3120053000
3120011100,울산광역시,북구,강동동,Gangdong-dong,무룡동,Muryong-dong,3120054000
3120011200,울산광역시,북구,강동동,Gangdong-dong,구유동,Guyu-dong,3120054000
3120011300,울산광역시,북구,강동동,Gangdong-dong,정자동,Jeongja-dong,3120054000
3120011400,울산광역시,북구,강동동,Gangdong-dong,신명동,Sinmyeong-dong,3120054000
3120011500,울산광역시,북구,강동동,Gangdong-dong,대안동,Daean-dong,3120054000
3120011600,울산광역시,북구,강동동,Gangdong-dong,당사동,Dangsa-dong,3120054000
3120011700,울산광역시,북구,강동동,Gangdong-dong,신현동,Sinhyeon-dong,3120054000
3120011800,울산광역시,북구,강동동,Gangdong-dong,산하동,Sanha-dong,3120054000
3120011900,울산광역시,북구,강동동,Gangdong-dong,어물동,Eomul-dong,3120054000
3120012000,울산광역시,북구,효문동,Hyomun-dong,명촌동,Myeongchon-dong,3120056000
3120012100,울산광역시,북구,효문동,Hyomun-dong,진장동,Jinjang-dong,3120056000
3120012200,울산광역시,북구,효문동,Hyomun-dong,연암동,Yeonam-dong,3120056000
3120012300,울산광역시,북구,효문동,Hyomun-dong,효문동,Hyomun-dong,3120056000
3120012500,울산광역시,북구,송정동,Songjeong-dong,화봉동,Hwabong-dong,3120057000
3120012600,울산광역시,북구,송정동,Songjeong-dong,송정동,Songjeong-dong,3120057000
3120012400,울산광역시,북구,양정동,Yangjeong-dong,양정동,Yangjeong-dong,3120058000
3120012700,울산광역시,북구,염포동,Yeompo-dong,염포동,Yeompo-dong,3120059000
3171000000,울산광역시,울주군,울주군,Ulju-gun,울주군,,3171000000
3171025000,울산광역시,울주군,온산읍,Onsan-eup,온산읍,,3171025000
3171025021,울산광역시,울주군,온산읍,Onsan-eup,화산리,Onsan-eup,3171025000
3171025022,울산광역시,울주군,온산읍,Onsan-eup,삼평리,Onsan-eup,3171025000
3171025023,울산광역시,울주군,온산읍,Onsan-eup,강양리,Onsan-eup,3171025000
3171025024,울산광역시,울주군,온산읍,Onsan-eup,우봉리,Onsan-eup,3171025000
3171025025,울산광역시,울주군,온산읍,Onsan-eup,당월리,Onsan-eup,3171025000
3171025026,울산광역시,울주군,온산읍,Onsan-eup,처용리,Onsan-eup,3171025000
3171025027,울산광역시,울주군,온산읍,Onsan-eup,산암리,Onsan-eup,3171025000
3171025028,울산광역시,울주군,온산읍,Onsan-eup,대정리,Onsan-eup,3171025000
3171025029,울산광역시,울주군,온산읍,Onsan-eup,방도리,Onsan-eup,3171025000
3171025030,울산광역시,울주군,온산읍,Onsan-eup,이진리,Onsan-eup,3171025000
3171025031,울산광역시,울주군,온산읍,Onsan-eup,원산리,Onsan-eup,3171025000
3171025032,울산광역시,울주군,온산읍,Onsan-eup,덕신리,Onsan-eup,3171025000
3171025033,울산광역시,울주군,온산읍,Onsan-eup,학남리,Onsan-eup,3171025000
3171025300,울산광역시,울주군,언양읍,Eonyang-eup,언양읍,,3171025300
3171025321,울산광역시,울주군,언양읍,Eonyang-eup,반송리,Eonyang-eup,3171025300
3171025322,울산광역시,울주군,언양읍,Eonyang-eup,반천리,Eonyang-eup,3171025300
3171025323,울산광역시,울주군,언양읍,Eonyang-eup,반곡리,Eonyang-eup,3171025300
3171025324,울산광역시,울주군,언양읍,Eonyang-eup,어음리,Eonyang-eup,3171025300
3171025325,울산광역시,울주군,언양읍,Eonyang-eup,송대리,Eonyang-eup,3171025300
3171025326,울산광역시,울주군,언양읍,Eonyang-eup,평리,Eonyang-eup,3171025300
3171025327,울산광역시,울주군,언양읍,Eonyang-eup,다개리,Eonyang-eup,3171025300
3171025328,울산광역시,울주군,언양읍,Eonyang-eup,대곡리,Eonyang-eup,3171025300
3171025329,울산광역시,울주군,언양읍,Eonyang-eup,직동리,Eonyang-eup,3171025300
3171025330,울산광역시,울주군,언양읍,Eonyang-eup,동부리,Eonyang-eup,3171025300
3171025331,울산광역시,울주군,언양읍,Eonyang-eup,서부리,Eonyang-eup,3171025300
3171025332,울산광역시,울주군,언양읍,Eonyang-eup,남부리,Eonyang-eup,3171025300
3171025333,울산광역시,울주군,언양읍,Eonyang-eup,반연리,Eonyang-eup,3171025300
3171025334,울산광역시,울주군,언양읍,Eonyang-eup,태기리,Eonyang-eup,3171025300
3171025335,울산광역시,울주군,언양읍,Eonyang-eup,구수리,Eonyang-eup,3171025300
3171025600,울산광역시,울주군,온양읍,Onyang-eup,온양읍,,3171025600
3171025621,울산광역시,울주군,온양읍,Onyang-eup,발리,Onyang-eup,3171025600
3171025622,울산광역시,울주군,온양읍,Onyang-eup,대안리,Onyang-eup,3171025600
3171025623,울산광역시,울주군,온양읍,Onyang-eup,망양리,Onyang-eup,3171025600
3171025624,울산광역시,울주군,온양읍,Onyang-eup,남창리,Onyang-eup,3171025600
3171025625,울산광역시,울주군,온양읍,Onyang-eup,동상리,Onyang-eup,3171025600
3171025626,울산광역시,울주군,온양읍,Onyang-eup,삼광리,Onyang-eup,3171025600
3171025627,울산광역시,울주군,온양읍,Onyang-eup,내광리,Onyang-eup,3171025600
3171025628,울산광역시,울주군,온양읍,Onyang-eup,외광리,Onyang-eup,3171025600
3171025629,울산광역시,울주군,온양읍,Onyang-eup,운화리,Onyang-eup,3171025600
3171025630,울산광역시,울주군,온양읍,Onyang-eup,고산리,Onyang-eup,3171025600
3171025900,울산광역시,울주군,범서읍,Beomseo-eup,범서읍,,3171025900
3171025921,울산광역시,울주군,범서읍,Beomseo-eup,사연리,Beomseo-eup,3171025900
3171025922,울산광역시,울주군,범서읍,Beomseo-eup,천상리,Beomseo-eup,3171025900
3171025923,울산광역시,울주군,범서읍,Beomseo-eup,입암리,Beomseo-eup,3171025900
3171025924,울산광역시,울주군,범서읍,Beomseo-eup,굴화리,Beomseo-eup,3171025900
3171025925,울산광역시,울주군,범서읍,Beomseo-eup,서사리,Beomseo-eup,3171025900
3171025926,울산광역시,울주군,범서읍,Beomseo-eup,두산리,Beomseo-eup,3171025900
3171025927,울산광역시,울주군,범서읍,Beomseo-eup,구영리,Beomseo-eup,3171025900
3171025928,울산광역시,울주군,범서읍,Beomseo-eup,중리,Beomseo-eup,3171025900
3171025929,울산광역시,울주군,범서읍,Beomseo-eup,망성리,Beomseo-eup,3171025900
3171025930,울산광역시,울주군,범서읍,Beomseo-eup,척과리,Beomseo-eup,3171025900
3171026200,울산광역시,울주군,청량읍,Cheongnyang-eup,청량읍,,3171026200
3171026221,울산광역시,울주군,청량읍,Cheongnyang-eup,덕하리,Cheongnyang-eup,3171026200
3171026222,울산광역시,울주군,청량읍,Cheongnyang-eup,동천리,Cheongnyang-eup,3171026200
3171026223,울산광역시,울주군,청량읍,Cheongnyang-eup,상남리,Cheongnyang-eup,3171026200
3171026224,울산광역시,울주군,청량읍,Cheongnyang-eup,개곡리,Cheongnyang-eup,3171026200
3171026225,울산광역시,울주군,청량읍,Cheongnyang-eup,중리,Cheongnyang-eup,3171026200
3171026226,울산광역시,울주군,청량읍,Cheongnyang-eup,문죽리,Cheongnyang-eup,3171026200
3171026227,울산광역시,울주군,청량읍,Cheongnyang-eup,삼정리,Cheongnyang-eup,3171026200
3171026228,울산광역시,울주군,청량읍,Cheongnyang-eup,율리,Cheongnyang-eup,3171026200
3171026229,울산광역시,울주군,청량읍,Cheongnyang-eup,용암리,Cheongnyang-eup,3171026200
3171026500,울산광역시,울주군,삼남읍,Samnam-eup,삼남읍,,3171026500
3171026521,울산광역시,울주군,삼남읍,Samnam-eup,교동리,Samnam-eup,3171026500
3171026522,울산광역시,울주군,삼남읍,Samnam-eup,상천리,Samnam-eup,3171026500
3171026523,울산광역시,울주군,삼남읍,Samnam-eup,신화리,Samnam-eup,3171026500
3171026524,울산광역시,울주군,삼남읍,Samnam-eup,방기리,Samnam-eup,3171026500
3171026525,울산광역시,울주군,삼남읍,Samnam-eup,가천리,Samnam-eup,3171026500
3171031000,울산광역시,울주군,서생면,Seosaeng-myeon,서생면,,3171031000
3171031021,울산광역시,울주군,서생면,Seosaeng-myeon,신암리,Seosaeng-myeon,3171031000
3171031022,울산광역시,울주군,서생면,Seosaeng-myeon,명산리,Seosaeng-myeon,3171031000
3171031023,울산광역시,울주군,서생면,Seosaeng-myeon,나사리,Seosaeng-myeon,3171031000
3171031024,울산광역시,울주군,서생면,Seosaeng-myeon,화산리,Seosaeng-myeon,3171031000
3171031025,울산광역시,울주군,서생면,Seosaeng-myeon,대송리,Seosaeng-myeon,3171031000
3171031026,울산광역시,울주군,서생면,Seosaeng-myeon,용리,Seosaeng-myeon,3171031000
3171031027,울산광역시,울주군,서생면,Seosaeng-myeon,서생리,Seosaeng-myeon,3171031000
3171031028,울산광역시,울주군,서생면,Seosaeng-myeon,진하리,Seosaeng-myeon,3171031000
3171031029,울산광역시,울주군,서생면,Seosaeng-myeon,화정리,Seosaeng-myeon,3171031000
3171031030,울산광역시,울주군,서생면,Seosaeng-myeon,위양리,Seosaeng-myeon,3171031000
3171034000,울산광역시,울주군,웅촌면,Ungchon-myeon,웅촌면,,3171034000
3171034021,울산광역시,울주군,웅촌면,Ungchon-myeon,초천리,Ungchon-myeon,3171034000
3171034022,울산광역시,울주군,웅촌면,Ungchon-myeon,석천리,Ungchon-myeon,3171034000
3171034023,울산광역시,울주군,웅촌면,Ungchon-myeon,곡천리,Ungchon-myeon,3171034000
3171034024,울산광역시,울주군,웅촌면,Ungchon-myeon,검단리,Ungchon-myeon,3171034000
3171034025,울산광역시,울주군,웅촌면,Ungchon-myeon,은현리,Ungchon-myeon,3171034000
3171034026,울산광역시,울주군,웅촌면,Ungchon-myeon,고연리,Ungchon-myeon,3171034000
3171034027,울산광역시,울주군,웅촌면,Ungchon-myeon,대대리,Ungchon-myeon,3171034000
3171034028,울산광역시,울주군,웅촌면,Ungchon-myeon,통천리,Ungchon-myeon,3171034000
3171034029,울산광역시,울주군,웅촌면,Ungchon-myeon,대복리,Ungchon-myeon,3171034000
3171036000,울산광역시,울주군,두동면,Dudong-myeon,두동면,,3171036000
3171036021,울산광역시,울주군,두동면,Dudong-myeon,만화리,Dudong-myeon,3171036000
3171036022,울산광역시,울주군,두동면,Dudong-myeon,구미리,Dudong-myeon,3171036000
3171036023,울산광역시,울주군,두동면,Dudong-myeon,월평리,Dudong-myeon,3171036000
3171036024,울산광역시,울주군,두동면,Dudong-myeon,삼정리,,3171036000
3171036025,울산광역시,울주군,두동면,Dudong-myeon,이전리,Dudong-myeon,3171036000
3171036026,울산광역시,울주군,두동면,Dudong-myeon,봉계리,Dudong-myeon,3171036000
3171036027,울산광역시,울주군,두동면,Dudong-myeon,천전리,Dudong-myeon,3171036000
3171036028,울산광역시,울주군,두동면,Dudong-myeon,은편리,Dudong-myeon,3171036000
3171037000,울산광역시,울주군,두서면,Duseo-myeon,두서면,,3171037000
3171037021,울산광역시,울주군,두서면,Duseo-myeon,차리,Duseo-myeon,3171037000
3171037022,울산광역시,울주군,두서면,Duseo-myeon,구량리,Duseo-myeon,3171037000
3171037023,울산광역시,울주군,두서면,Duseo-myeon,복안리,Duseo-myeon,3171037000
3171037024,울산광역시,울주군,두서면,Duseo-myeon,미호리,Duseo-myeon,3171037000
3171037025,울산광역시,울주군,두서면,Duseo-myeon,활천리,Duseo-myeon,3171037000
3171037026,울산광역시,울주군,두서면,Duseo-myeon,내와리,Duseo-myeon,3171037000
3171037027,울산광역시,울주군,두서면,Duseo-myeon,전읍리,Duseo-myeon,3171037000
3171037028,울산광역시,울주군,두서면,Duseo-myeon,인보리,Duseo-myeon,3171037000
3171037029,울산광역시,울주군,두서면,Duseo-myeon,서하리,Duseo-myeon,3171037000
3171038000,울산광역시,울주군,상북면,Sangbuk-myeon,상북면,,3171038000
3171038021,울산광역시,울주군,상북면,Sangbuk-myeon,지내리,Sangbuk-myeon,3171038000
3171038022,울산광역시,울주군,상북면,Sangbuk-myeon,양등리,Sangbuk-myeon,3171038000
3171038023,울산광역시,울주군,상북면,Sangbuk-myeon,산전리,Sangbuk-myeon,3171038000
3171038024,울산광역시,울주군,상북면,Sangbuk-myeon,길천리,Sangbuk-myeon,3171038000
3171038025,울산광역시,울주군,상북면,Sangbuk-myeon,이천리,Sangbuk-myeon,3171038000
3171038026,울산광역시,울주군,상북면,Sangbuk-myeon,덕현리,Sangbuk-myeon,3171038000
3171038027,울산광역시,울주군,상북면,Sangbuk-myeon,명촌리,Sangbuk-myeon,3171038000
3171038028,울산광역시,울주군,상북면,Sangbuk-myeon,천전리,Sangbuk-myeon,3171038000
3171038029,울산광역시,울주군,상북면,Sangbuk-myeon,거리,Sangbuk-myeon,3171038000
